START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1636071960000,1636072019999,UTC+0900,2021-11-05 09:26:00,2021-11-05 09:26:59.999,132,17,115,1.8121667,60000,108.73,5.12,eyBgT68yQ9,WEARABLE
1636072020000,1636072079999,UTC+0900,2021-11-05 09:27:00,2021-11-05 09:27:59.999,155,144,11,2.7685802,54184,150.014,10.95,eyBgT68yQ9,WEARABLE
1636072080000,1636072139999,UTC+0900,2021-11-05 09:28:00,2021-11-05 09:28:59.999,52,0,49,1.4236695,27689,39.42,1.84,eyBgT68yQ9,WEARABLE
1636072140000,1636072199999,UTC+0900,2021-11-05 09:29:00,2021-11-05 09:29:59.999,35,0,35,1.4460084,18663,26.987,1.24,eyBgT68yQ9,WEARABLE
1636072500000,1636072559999,UTC+0900,2021-11-05 09:35:00,2021-11-05 09:35:59.999,54,0,54,1.3611112,27168,36.98,1.76,eyBgT68yQ9,WEARABLE
1636072560000,1636072619999,UTC+0900,2021-11-05 09:36:00,2021-11-05 09:36:59.999,7,0,7,1.4722222,2112,3.11,0.16,eyBgT68yQ9,WEARABLE
1636073280000,1636073339999,UTC+0900,2021-11-05 09:48:00,2021-11-05 09:48:59.999,54,0,51,1.3333334,30217,40.29,1.85,eyBgT68yQ9,WEARABLE
1636073340000,1636073399999,UTC+0900,2021-11-05 09:49:00,2021-11-05 09:49:59.999,47,0,50,1.2637634,26233,33.153,1.87,eyBgT68yQ9,WEARABLE
1636076760000,1636076819999,UTC+0900,2021-11-05 10:46:00,2021-11-05 10:46:59.999,16,0,10,1.3888888,8740,12.14,0.59,eyBgT68yQ9,WEARABLE
1636076820000,1636076879999,UTC+0900,2021-11-05 10:47:00,2021-11-05 10:47:59.999,35,0,41,1.4444444,16982,24.53,1.29,eyBgT68yQ9,WEARABLE
1636077240000,1636077299999,UTC+0900,2021-11-05 10:54:00,2021-11-05 10:54:59.999,50,0,50,1.4722222,22245,32.75,2.23,eyBgT68yQ9,WEARABLE
1636077300000,1636077359999,UTC+0900,2021-11-05 10:55:00,2021-11-05 10:55:59.999,24,0,24,1.1193221,13570,15.19,1.06,eyBgT68yQ9,WEARABLE
1636078620000,1636078679999,UTC+0900,2021-11-05 11:17:00,2021-11-05 11:17:59.999,44,0,44,1.3611112,24303,33.08,1.56,eyBgT68yQ9,WEARABLE
1636080360000,1636080419999,UTC+0900,2021-11-05 11:46:00,2021-11-05 11:46:59.999,40,0,40,1.1926692,24315,29.0,1.48,eyBgT68yQ9,WEARABLE
1636080480000,1636080539999,UTC+0900,2021-11-05 11:48:00,2021-11-05 11:48:59.999,17,0,17,1.0,11960,11.96,0.57,eyBgT68yQ9,WEARABLE
1636080660000,1636080719999,UTC+0900,2021-11-05 11:51:00,2021-11-05 11:51:59.999,15,0,15,1.6388888,7145,11.71,0.52,eyBgT68yQ9,WEARABLE
1636080720000,1636080779999,UTC+0900,2021-11-05 11:52:00,2021-11-05 11:52:59.999,10,0,10,1.0277778,6869,7.06,0.47,eyBgT68yQ9,WEARABLE
1636080840000,1636080899999,UTC+0900,2021-11-05 11:54:00,2021-11-05 11:54:59.999,18,0,18,1.0833334,12018,13.02,0.66,eyBgT68yQ9,WEARABLE
1636080960000,1636081019999,UTC+0900,2021-11-05 11:56:00,2021-11-05 11:56:59.999,43,0,43,1.2222222,26304,32.15,1.59,eyBgT68yQ9,WEARABLE
1636081080000,1636081139999,UTC+0900,2021-11-05 11:58:00,2021-11-05 11:58:59.999,22,0,22,1.0555556,14646,15.46,0.82,eyBgT68yQ9,WEARABLE
1636081200000,1636081259999,UTC+0900,2021-11-05 12:00:00,2021-11-05 12:00:59.999,14,4,10,2.4722223,5347,13.22,0.84,eyBgT68yQ9,WEARABLE
1636081260000,1636081319999,UTC+0900,2021-11-05 12:01:00,2021-11-05 12:01:59.999,13,0,13,1.4142653,6918,9.784,0.4,eyBgT68yQ9,WEARABLE
1636082400000,1636082459999,UTC+0900,2021-11-05 12:20:00,2021-11-05 12:20:59.999,25,0,25,1.4667664,13117,19.24,0.85,eyBgT68yQ9,WEARABLE
1636082460000,1636082519999,UTC+0900,2021-11-05 12:21:00,2021-11-05 12:21:59.999,10,0,10,1.3611112,5311,7.23,0.46,eyBgT68yQ9,WEARABLE
1636083120000,1636083179999,UTC+0900,2021-11-05 12:32:00,2021-11-05 12:32:59.999,36,0,36,1.1944444,22186,26.5,1.23,eyBgT68yQ9,WEARABLE
1636083420000,1636083479999,UTC+0900,2021-11-05 12:37:00,2021-11-05 12:37:59.999,41,0,41,1.5,20660,30.99,1.43,eyBgT68yQ9,WEARABLE
1636083660000,1636083719999,UTC+0900,2021-11-05 12:41:00,2021-11-05 12:41:59.999,47,0,47,1.3055556,26877,35.09,1.58,eyBgT68yQ9,WEARABLE
1636083720000,1636083779999,UTC+0900,2021-11-05 12:42:00,2021-11-05 12:42:59.999,8,0,8,0.8611111,6294,5.42,0.3,eyBgT68yQ9,WEARABLE
1636083840000,1636083899999,UTC+0900,2021-11-05 12:44:00,2021-11-05 12:44:59.999,22,0,22,1.3888888,12067,16.76,0.78,eyBgT68yQ9,WEARABLE
1636083900000,1636083959999,UTC+0900,2021-11-05 12:45:00,2021-11-05 12:45:59.999,15,0,15,1.0,10370,10.37,0.69,eyBgT68yQ9,WEARABLE
1636083960000,1636084019999,UTC+0900,2021-11-05 12:46:00,2021-11-05 12:46:59.999,27,0,27,1.0277778,18972,19.5,0.93,eyBgT68yQ9,WEARABLE
1636084020000,1636084079999,UTC+0900,2021-11-05 12:47:00,2021-11-05 12:47:59.999,27,0,27,1.4444444,13991,20.21,1.02,eyBgT68yQ9,WEARABLE
1636084080000,1636084139999,UTC+0900,2021-11-05 12:48:00,2021-11-05 12:48:59.999,51,0,51,1.2222222,30599,37.4,1.79,eyBgT68yQ9,WEARABLE
1636084140000,1636084199999,UTC+0900,2021-11-05 12:49:00,2021-11-05 12:49:59.999,26,0,26,0.9722222,18576,18.06,1.01,eyBgT68yQ9,WEARABLE
1636084680000,1636084739999,UTC+0900,2021-11-05 12:58:00,2021-11-05 12:58:59.999,31,0,31,1.4722222,16172,23.81,1.11,eyBgT68yQ9,WEARABLE
1636089480000,1636089539999,UTC+0900,2021-11-05 14:18:00,2021-11-05 14:18:59.999,12,0,12,2.3055556,4302,9.92,0.32,eyBgT68yQ9,WEARABLE
1636089960000,1636090019999,UTC+0900,2021-11-05 14:26:00,2021-11-05 14:26:59.999,13,0,13,1.5833334,6322,10.01,0.48,eyBgT68yQ9,WEARABLE
1636090440000,1636090499999,UTC+0900,2021-11-05 14:34:00,2021-11-05 14:34:59.999,10,0,10,1.7222222,4668,8.04,0.33,eyBgT68yQ9,WEARABLE
1636090500000,1636090559999,UTC+0900,2021-11-05 14:35:00,2021-11-05 14:35:59.999,11,0,11,1.2222222,6594,8.06,0.38,eyBgT68yQ9,WEARABLE
1636091040000,1636091099999,UTC+0900,2021-11-05 14:44:00,2021-11-05 14:44:59.999,11,0,11,1.0,7670,7.67,0.46,eyBgT68yQ9,WEARABLE
1636091340000,1636091399999,UTC+0900,2021-11-05 14:49:00,2021-11-05 14:49:59.999,29,0,29,1.4722222,15004,22.09,1.03,eyBgT68yQ9,WEARABLE
1636092660000,1636092719999,UTC+0900,2021-11-05 15:11:00,2021-11-05 15:11:59.999,10,0,10,1.1388888,6321,7.2,0.34,eyBgT68yQ9,WEARABLE
1636092900000,1636092959999,UTC+0900,2021-11-05 15:15:00,2021-11-05 15:15:59.999,24,0,24,1.1666666,14819,17.29,0.78,eyBgT68yQ9,WEARABLE
1636094820000,1636094879999,UTC+0900,2021-11-05 15:47:00,2021-11-05 15:47:59.999,43,0,43,1.6944444,19534,33.1,1.54,eyBgT68yQ9,WEARABLE
1636094880000,1636094939999,UTC+0900,2021-11-05 15:48:00,2021-11-05 15:48:59.999,10,0,10,1.2777778,5783,7.39,0.31,eyBgT68yQ9,WEARABLE
1636094940000,1636094999999,UTC+0900,2021-11-05 15:49:00,2021-11-05 15:49:59.999,1,0,1,1.2777778,571,0.73,0.04,eyBgT68yQ9,WEARABLE
1636095060000,1636095119999,UTC+0900,2021-11-05 15:51:00,2021-11-05 15:51:59.999,11,0,11,1.1666666,6882,8.03,0.39,eyBgT68yQ9,WEARABLE
1636096200000,1636096259999,UTC+0900,2021-11-05 16:10:00,2021-11-05 16:10:59.999,24,0,24,1.1666666,15034,17.54,0.86,eyBgT68yQ9,WEARABLE
1636096500000,1636096559999,UTC+0900,2021-11-05 16:15:00,2021-11-05 16:15:59.999,9,0,9,1.5,4826,7.24,0.25,eyBgT68yQ9,WEARABLE
1636096560000,1636096619999,UTC+0900,2021-11-05 16:16:00,2021-11-05 16:16:59.999,11,0,10,1.3333334,6165,8.22,0.37,eyBgT68yQ9,WEARABLE
1636097340000,1636097399999,UTC+0900,2021-11-05 16:29:00,2021-11-05 16:29:59.999,38,0,38,2.4444444,13225,32.33,1.23,eyBgT68yQ9,WEARABLE
1636097700000,1636097759999,UTC+0900,2021-11-05 16:35:00,2021-11-05 16:35:59.999,11,0,10,2.1388888,4651,9.95,0.5,eyBgT68yQ9,WEARABLE
1636099080000,1636099139999,UTC+0900,2021-11-05 16:58:00,2021-11-05 16:58:59.999,13,0,13,1.25,7616,9.52,0.47,eyBgT68yQ9,WEARABLE
1636099440000,1636099499999,UTC+0900,2021-11-05 17:04:00,2021-11-05 17:04:59.999,21,0,21,1.2777778,12302,15.72,0.75,eyBgT68yQ9,WEARABLE
1636099500000,1636099559999,UTC+0900,2021-11-05 17:05:00,2021-11-05 17:05:59.999,20,0,20,1.4722222,10467,15.41,0.74,eyBgT68yQ9,WEARABLE
1636099800000,1636099859999,UTC+0900,2021-11-05 17:10:00,2021-11-05 17:10:59.999,10,0,10,1.0555556,6612,6.98,0.41,eyBgT68yQ9,WEARABLE
1636099860000,1636099919999,UTC+0900,2021-11-05 17:11:00,2021-11-05 17:11:59.999,12,0,12,0.8888889,9146,8.13,0.48,eyBgT68yQ9,WEARABLE
1636100340000,1636100399999,UTC+0900,2021-11-05 17:19:00,2021-11-05 17:19:59.999,13,0,13,1.0598044,8637,9.154,0.449,eyBgT68yQ9,WEARABLE
1636100580000,1636100639999,UTC+0900,2021-11-05 17:23:00,2021-11-05 17:23:59.999,15,0,15,1.8611112,6598,12.28,0.5,eyBgT68yQ9,WEARABLE
1636100640000,1636100699999,UTC+0900,2021-11-05 17:24:00,2021-11-05 17:24:59.999,20,0,20,1.25,11928,14.91,0.76,eyBgT68yQ9,WEARABLE
1636100760000,1636100819999,UTC+0900,2021-11-05 17:26:00,2021-11-05 17:26:59.999,23,0,23,1.6666666,10992,18.32,0.75,eyBgT68yQ9,WEARABLE
1636100820000,1636100879999,UTC+0900,2021-11-05 17:27:00,2021-11-05 17:27:59.999,10,0,10,1.2222222,5948,7.27,0.36,eyBgT68yQ9,WEARABLE
1636101180000,1636101239999,UTC+0900,2021-11-05 17:33:00,2021-11-05 17:33:59.999,31,0,31,1.1666666,19294,22.51,1.07,eyBgT68yQ9,WEARABLE
1636101360000,1636101419999,UTC+0900,2021-11-05 17:36:00,2021-11-05 17:36:59.999,29,0,29,1.1111112,18738,20.82,1.02,eyBgT68yQ9,WEARABLE
1636101420000,1636101479999,UTC+0900,2021-11-05 17:37:00,2021-11-05 17:37:59.999,8,0,8,1.4444444,4188,6.05,0.32,eyBgT68yQ9,WEARABLE
1636101540000,1636101599999,UTC+0900,2021-11-05 17:39:00,2021-11-05 17:39:59.999,20,0,20,2.0277777,8161,16.55,0.65,eyBgT68yQ9,WEARABLE
1636101600000,1636101659999,UTC+0900,2021-11-05 17:40:00,2021-11-05 17:40:59.999,13,0,13,1.1388888,8121,9.25,0.56,eyBgT68yQ9,WEARABLE
1636102500000,1636102559999,UTC+0900,2021-11-05 17:55:00,2021-11-05 17:55:59.999,10,0,10,1.9166666,4293,8.23,0.33,eyBgT68yQ9,WEARABLE
1636102680000,1636102739999,UTC+0900,2021-11-05 17:58:00,2021-11-05 17:58:59.999,14,0,14,1.0277778,9710,9.98,0.51,eyBgT68yQ9,WEARABLE
1636102800000,1636102859999,UTC+0900,2021-11-05 18:00:00,2021-11-05 18:00:59.999,17,0,17,1.3333334,9667,12.89,0.57,eyBgT68yQ9,WEARABLE
1636102920000,1636102979999,UTC+0900,2021-11-05 18:02:00,2021-11-05 18:02:59.999,10,0,10,1.1111112,6471,7.19,0.36,eyBgT68yQ9,WEARABLE
1636102980000,1636103039999,UTC+0900,2021-11-05 18:03:00,2021-11-05 18:03:59.999,16,0,16,1.0833334,10486,11.36,0.61,eyBgT68yQ9,WEARABLE
1636105020000,1636105079999,UTC+0900,2021-11-05 18:37:00,2021-11-05 18:37:59.999,54,0,54,1.4166666,29152,41.3,1.76,eyBgT68yQ9,WEARABLE
1636105080000,1636105139999,UTC+0900,2021-11-05 18:38:00,2021-11-05 18:38:59.999,23,0,23,1.5555556,11526,17.93,0.88,eyBgT68yQ9,WEARABLE
1636105620000,1636105679999,UTC+0900,2021-11-05 18:47:00,2021-11-05 18:47:59.999,15,0,15,1.2777778,8663,11.07,0.51,eyBgT68yQ9,WEARABLE
1636105680000,1636105739999,UTC+0900,2021-11-05 18:48:00,2021-11-05 18:48:59.999,49,0,49,1.4166666,27148,38.46,1.95,eyBgT68yQ9,WEARABLE
1636105740000,1636105799999,UTC+0900,2021-11-05 18:49:00,2021-11-05 18:49:59.999,21,0,21,1.2777778,12208,15.6,0.73,eyBgT68yQ9,WEARABLE
1636105800000,1636105859999,UTC+0900,2021-11-05 18:50:00,2021-11-05 18:50:59.999,43,0,43,1.3055556,24556,32.06,1.59,eyBgT68yQ9,WEARABLE
1636106760000,1636106819999,UTC+0900,2021-11-05 19:06:00,2021-11-05 19:06:59.999,11,0,11,1.0277778,7491,7.7,0.42,eyBgT68yQ9,WEARABLE
1636106820000,1636106879999,UTC+0900,2021-11-05 19:07:00,2021-11-05 19:07:59.999,19,0,19,1.1666666,11914,13.9,0.68,eyBgT68yQ9,WEARABLE
1636106880000,1636106939999,UTC+0900,2021-11-05 19:08:00,2021-11-05 19:08:59.999,45,0,45,1.2777778,26076,33.32,1.59,eyBgT68yQ9,WEARABLE
1636106940000,1636106999999,UTC+0900,2021-11-05 19:09:00,2021-11-05 19:09:59.999,26,0,26,1.4722222,13279,19.55,0.96,eyBgT68yQ9,WEARABLE
1636107000000,1636107059999,UTC+0900,2021-11-05 19:10:00,2021-11-05 19:10:59.999,12,0,12,0.9444444,8597,8.12,0.53,eyBgT68yQ9,WEARABLE
1636107660000,1636107719999,UTC+0900,2021-11-05 19:21:00,2021-11-05 19:21:59.999,48,0,48,1.5833334,23602,37.37,1.68,eyBgT68yQ9,WEARABLE
1636109700000,1636109759999,UTC+0900,2021-11-05 19:55:00,2021-11-05 19:55:59.999,17,0,17,1.3333334,9615,12.82,0.6,eyBgT68yQ9,WEARABLE
1636109760000,1636109819999,UTC+0900,2021-11-05 19:56:00,2021-11-05 19:56:59.999,45,0,45,1.3055556,25881,33.79,1.57,eyBgT68yQ9,WEARABLE
1636109820000,1636109879999,UTC+0900,2021-11-05 19:57:00,2021-11-05 19:57:59.999,17,0,17,1.3888888,9093,12.63,0.66,eyBgT68yQ9,WEARABLE
1636110900000,1636110959999,UTC+0900,2021-11-05 20:15:00,2021-11-05 20:15:59.999,10,0,10,1.3055556,5706,7.45,0.35,eyBgT68yQ9,WEARABLE
1636111020000,1636111079999,UTC+0900,2021-11-05 20:17:00,2021-11-05 20:17:59.999,29,0,29,1.2222222,17394,21.26,1.1,eyBgT68yQ9,WEARABLE
1636111080000,1636111139999,UTC+0900,2021-11-05 20:18:00,2021-11-05 20:18:59.999,44,0,44,1.1111112,28098,31.22,1.61,eyBgT68yQ9,WEARABLE
1636111140000,1636111199999,UTC+0900,2021-11-05 20:19:00,2021-11-05 20:19:59.999,37,0,37,1.25,21896,27.37,1.38,eyBgT68yQ9,WEARABLE
1636111500000,1636111559999,UTC+0900,2021-11-05 20:25:00,2021-11-05 20:25:59.999,11,0,11,1.0833334,7255,7.86,0.37,eyBgT68yQ9,WEARABLE
1636111560000,1636111619999,UTC+0900,2021-11-05 20:26:00,2021-11-05 20:26:59.999,65,0,65,1.4162675,35011,49.586,2.241,eyBgT68yQ9,WEARABLE
1636111680000,1636111739999,UTC+0900,2021-11-05 20:28:00,2021-11-05 20:28:59.999,29,0,29,1.2777778,17115,21.87,1.02,eyBgT68yQ9,WEARABLE
1636111740000,1636111799999,UTC+0900,2021-11-05 20:29:00,2021-11-05 20:29:59.999,40,0,40,1.1944444,24270,28.99,1.43,eyBgT68yQ9,WEARABLE
1636112100000,1636112159999,UTC+0900,2021-11-05 20:35:00,2021-11-05 20:35:59.999,18,0,18,0.8611111,14063,12.11,0.69,eyBgT68yQ9,WEARABLE
1636116480000,1636116539999,UTC+0900,2021-11-05 21:48:00,2021-11-05 21:48:59.999,43,0,43,1.5232209,21683,33.029,1.529,eyBgT68yQ9,WEARABLE
1636116540000,1636116599999,UTC+0900,2021-11-05 21:49:00,2021-11-05 21:49:59.999,15,0,15,1.3055556,8639,11.28,0.54,eyBgT68yQ9,WEARABLE
1636116600000,1636116659999,UTC+0900,2021-11-05 21:50:00,2021-11-05 21:50:59.999,49,0,49,1.3333334,27307,36.41,1.66,eyBgT68yQ9,WEARABLE
1636116660000,1636116719999,UTC+0900,2021-11-05 21:51:00,2021-11-05 21:51:59.999,104,0,104,1.2777778,59290,75.76,3.66,eyBgT68yQ9,WEARABLE
1636116720000,1636116779999,UTC+0900,2021-11-05 21:52:00,2021-11-05 21:52:59.999,108,0,108,1.3563334,60000,81.38,3.89,eyBgT68yQ9,WEARABLE
1636116780000,1636116839999,UTC+0900,2021-11-05 21:53:00,2021-11-05 21:53:59.999,108,0,108,1.3888888,59400,82.5,4.09,eyBgT68yQ9,WEARABLE
1636116840000,1636116899999,UTC+0900,2021-11-05 21:54:00,2021-11-05 21:54:59.999,108,0,108,1.3306667,60000,79.84,3.38,eyBgT68yQ9,WEARABLE
1636116900000,1636116959999,UTC+0900,2021-11-05 21:55:00,2021-11-05 21:55:59.999,103,0,103,1.2788172,59265,75.79,3.47,eyBgT68yQ9,WEARABLE
1636116960000,1636117019999,UTC+0900,2021-11-05 21:56:00,2021-11-05 21:56:59.999,98,0,98,1.3055556,56228,73.41,3.42,eyBgT68yQ9,WEARABLE
1636117020000,1636117079999,UTC+0900,2021-11-05 21:57:00,2021-11-05 21:57:59.999,113,0,113,1.4485,60000,86.91,3.9,eyBgT68yQ9,WEARABLE
1636117080000,1636117139999,UTC+0900,2021-11-05 21:58:00,2021-11-05 21:58:59.999,110,0,110,1.367712,60000,83.72,4.13,eyBgT68yQ9,WEARABLE
1636117140000,1636117199999,UTC+0900,2021-11-05 21:59:00,2021-11-05 21:59:59.999,104,0,104,1.3333334,58432,77.91,3.62,eyBgT68yQ9,WEARABLE
1636117200000,1636117259999,UTC+0900,2021-11-05 22:00:00,2021-11-05 22:00:59.999,107,0,107,1.352,60000,81.12,3.75,eyBgT68yQ9,WEARABLE
1636117260000,1636117319999,UTC+0900,2021-11-05 22:01:00,2021-11-05 22:01:59.999,108,0,108,1.3888888,59839,83.11,3.99,eyBgT68yQ9,WEARABLE
1636117320000,1636117379999,UTC+0900,2021-11-05 22:02:00,2021-11-05 22:02:59.999,107,0,107,1.3301667,60000,79.81,3.66,eyBgT68yQ9,WEARABLE
1636117380000,1636117439999,UTC+0900,2021-11-05 22:03:00,2021-11-05 22:03:59.999,104,0,104,1.2653333,60000,75.92,3.53,eyBgT68yQ9,WEARABLE
1636117440000,1636117499999,UTC+0900,2021-11-05 22:04:00,2021-11-05 22:04:59.999,56,0,56,1.0885663,36428,39.655,2.111,eyBgT68yQ9,WEARABLE
1636117500000,1636117559999,UTC+0900,2021-11-05 22:05:00,2021-11-05 22:05:59.999,104,0,104,1.2773334,60000,76.64,3.68,eyBgT68yQ9,WEARABLE
1636117560000,1636117619999,UTC+0900,2021-11-05 22:06:00,2021-11-05 22:06:59.999,66,0,66,1.2777778,38136,48.73,2.24,eyBgT68yQ9,WEARABLE
1636117620000,1636117679999,UTC+0900,2021-11-05 22:07:00,2021-11-05 22:07:59.999,14,0,14,0.8888889,10597,9.42,0.61,eyBgT68yQ9,WEARABLE
1636117860000,1636117919999,UTC+0900,2021-11-05 22:11:00,2021-11-05 22:11:59.999,49,0,49,1.1944444,29838,35.64,1.84,eyBgT68yQ9,WEARABLE
1636117920000,1636117979999,UTC+0900,2021-11-05 22:12:00,2021-11-05 22:12:59.999,33,0,33,1.1388888,20765,23.65,1.22,eyBgT68yQ9,WEARABLE
1636117980000,1636118039999,UTC+0900,2021-11-05 22:13:00,2021-11-05 22:13:59.999,10,0,10,1.2777778,5799,7.41,0.34,eyBgT68yQ9,WEARABLE
1636118160000,1636118219999,UTC+0900,2021-11-05 22:16:00,2021-11-05 22:16:59.999,12,0,12,1.0555556,8043,8.49,0.45,eyBgT68yQ9,WEARABLE
1636118280000,1636118339999,UTC+0900,2021-11-05 22:18:00,2021-11-05 22:18:59.999,15,0,15,1.9166666,6234,11.95,0.54,eyBgT68yQ9,WEARABLE
1636118340000,1636118399999,UTC+0900,2021-11-05 22:19:00,2021-11-05 22:19:59.999,58,0,58,1.1944444,35380,42.26,2.12,eyBgT68yQ9,WEARABLE
1636118400000,1636118459999,UTC+0900,2021-11-05 22:20:00,2021-11-05 22:20:59.999,12,0,12,1.3055556,6977,9.11,0.43,eyBgT68yQ9,WEARABLE
1636118460000,1636118519999,UTC+0900,2021-11-05 22:21:00,2021-11-05 22:21:59.999,100,0,97,1.3333334,56685,75.58,3.58,eyBgT68yQ9,WEARABLE
1636118520000,1636118579999,UTC+0900,2021-11-05 22:22:00,2021-11-05 22:22:59.999,109,0,112,1.4006667,60000,84.04,4.16,eyBgT68yQ9,WEARABLE
1636118580000,1636118639999,UTC+0900,2021-11-05 22:23:00,2021-11-05 22:23:59.999,114,0,114,1.4646667,60000,87.88,4.09,eyBgT68yQ9,WEARABLE
1636118640000,1636118699999,UTC+0900,2021-11-05 22:24:00,2021-11-05 22:24:59.999,113,0,113,1.4501667,60000,87.01,4.16,eyBgT68yQ9,WEARABLE
1636118700000,1636118759999,UTC+0900,2021-11-05 22:25:00,2021-11-05 22:25:59.999,106,0,106,1.4166666,57508,81.47,3.92,eyBgT68yQ9,WEARABLE
1636118760000,1636118819999,UTC+0900,2021-11-05 22:26:00,2021-11-05 22:26:59.999,106,0,106,1.2971667,60000,77.83,3.5,eyBgT68yQ9,WEARABLE
1636118820000,1636118879999,UTC+0900,2021-11-05 22:27:00,2021-11-05 22:27:59.999,97,0,97,1.25,56360,70.45,3.18,eyBgT68yQ9,WEARABLE
1636118880000,1636118939999,UTC+0900,2021-11-05 22:28:00,2021-11-05 22:28:59.999,56,0,56,1.2777778,32094,41.01,1.91,eyBgT68yQ9,WEARABLE
1636118940000,1636118999999,UTC+0900,2021-11-05 22:29:00,2021-11-05 22:29:59.999,8,0,8,1.0833334,5243,5.68,0.31,eyBgT68yQ9,WEARABLE
1636119000000,1636119059999,UTC+0900,2021-11-05 22:30:00,2021-11-05 22:30:59.999,12,0,12,2.2777777,4495,10.24,0.4,eyBgT68yQ9,WEARABLE
1636119060000,1636119119999,UTC+0900,2021-11-05 22:31:00,2021-11-05 22:31:59.999,102,0,102,1.2353333,60000,74.12,3.8,eyBgT68yQ9,WEARABLE
1636119120000,1636119179999,UTC+0900,2021-11-05 22:32:00,2021-11-05 22:32:59.999,93,0,93,1.1944444,52082,62.21,4.29,eyBgT68yQ9,WEARABLE
1636119180000,1636119239999,UTC+0900,2021-11-05 22:33:00,2021-11-05 22:33:59.999,66,0,66,1.3055556,37669,49.18,2.3,eyBgT68yQ9,WEARABLE
1636158300000,1636158359999,UTC+0900,2021-11-06 09:25:00,2021-11-06 09:25:59.999,123,20,103,1.8333334,51872,95.1,4.89,eyBgT68yQ9,WEARABLE
1636158360000,1636158419999,UTC+0900,2021-11-06 09:26:00,2021-11-06 09:26:59.999,118,28,90,1.8888888,51892,98.02,5.05,eyBgT68yQ9,WEARABLE
1636158420000,1636158479999,UTC+0900,2021-11-06 09:27:00,2021-11-06 09:27:59.999,140,22,118,1.9228337,60000,116.533,5.74,eyBgT68yQ9,WEARABLE
1636158480000,1636158539999,UTC+0900,2021-11-06 09:28:00,2021-11-06 09:28:59.999,129,16,113,1.8465074,57067,105.375,5.1,eyBgT68yQ9,WEARABLE
1636158540000,1636158599999,UTC+0900,2021-11-06 09:29:00,2021-11-06 09:29:59.999,132,59,73,2.0992985,53501,112.316,6.83,eyBgT68yQ9,WEARABLE
1636158600000,1636158659999,UTC+0900,2021-11-06 09:30:00,2021-11-06 09:30:59.999,88,0,88,1.5277778,44980,68.72,3.05,eyBgT68yQ9,WEARABLE
1636158660000,1636158719999,UTC+0900,2021-11-06 09:31:00,2021-11-06 09:31:59.999,75,42,33,2.3967013,28749,68.904,4.47,eyBgT68yQ9,WEARABLE
1636158720000,1636158779999,UTC+0900,2021-11-06 09:32:00,2021-11-06 09:32:59.999,3,0,3,1.4722222,1575,2.32,0.11,eyBgT68yQ9,WEARABLE
1636159140000,1636159199999,UTC+0900,2021-11-06 09:39:00,2021-11-06 09:39:59.999,26,0,26,1.3333334,14422,19.23,1.0,eyBgT68yQ9,WEARABLE
1636159500000,1636159559999,UTC+0900,2021-11-06 09:45:00,2021-11-06 09:45:59.999,21,0,21,1.3055556,12010,15.68,0.7,eyBgT68yQ9,WEARABLE
1636159560000,1636159619999,UTC+0900,2021-11-06 09:46:00,2021-11-06 09:46:59.999,19,0,19,1.0,13450,13.45,0.72,eyBgT68yQ9,WEARABLE
1636163040000,1636163099999,UTC+0900,2021-11-06 10:44:00,2021-11-06 10:44:59.999,46,0,44,1.3611112,25728,35.02,1.65,eyBgT68yQ9,WEARABLE
1636163100000,1636163159999,UTC+0900,2021-11-06 10:45:00,2021-11-06 10:45:59.999,106,0,108,1.3888888,56534,78.52,3.72,eyBgT68yQ9,WEARABLE
1636163160000,1636163219999,UTC+0900,2021-11-06 10:46:00,2021-11-06 10:46:59.999,38,0,38,1.3888888,21067,29.26,1.33,eyBgT68yQ9,WEARABLE
1636163280000,1636163339999,UTC+0900,2021-11-06 10:48:00,2021-11-06 10:48:59.999,28,0,28,1.1111112,18000,20.0,1.1,eyBgT68yQ9,WEARABLE
1636163340000,1636163399999,UTC+0900,2021-11-06 10:49:00,2021-11-06 10:49:59.999,94,0,91,1.1086667,60000,66.52,3.69,eyBgT68yQ9,WEARABLE
1636163400000,1636163459999,UTC+0900,2021-11-06 10:50:00,2021-11-06 10:50:59.999,71,0,74,1.1111112,45206,50.23,2.49,eyBgT68yQ9,WEARABLE
1636163460000,1636163519999,UTC+0900,2021-11-06 10:51:00,2021-11-06 10:51:59.999,53,0,53,1.1944444,32416,38.72,1.96,eyBgT68yQ9,WEARABLE
1636163520000,1636163579999,UTC+0900,2021-11-06 10:52:00,2021-11-06 10:52:59.999,94,0,94,1.1111112,52083,57.87,4.48,eyBgT68yQ9,WEARABLE
1636163580000,1636163639999,UTC+0900,2021-11-06 10:53:00,2021-11-06 10:53:59.999,94,0,91,1.0833334,58993,63.91,3.83,eyBgT68yQ9,WEARABLE
1636163640000,1636163699999,UTC+0900,2021-11-06 10:54:00,2021-11-06 10:54:59.999,94,0,97,1.1111112,56861,63.18,3.89,eyBgT68yQ9,WEARABLE
1636163700000,1636163759999,UTC+0900,2021-11-06 10:55:00,2021-11-06 10:55:59.999,92,0,92,1.0559198,50685,53.52,4.69,eyBgT68yQ9,WEARABLE
